id_transaccion,items
TRX-001753,"Cafe,Pasta,Vino"
TRX-001754,"Cerveza,Pan,Pañales"
TRX-001755,"Cerveza,Pañales"
TRX-001756,"Cafe,Leche,Pan"
TRX-001757,"Cerveza,Pan,Pasta,Pañales"
TRX-001758,"Cerveza,Pañales"
TRX-001759,"Arroz,Cafe,Pasta,Queso"
TRX-001760,"Arroz,Cafe,Cerveza,Huevos,Pañales"
TRX-001761,"Queso,Vino"
TRX-001762,"Cerveza,Pañales"
TRX-001763,"Cafe,Leche,Pan"
TRX-001764,"Cerveza,Pañales"
TRX-001765,"Cerveza,Leche,Manzanas,Pañales"
TRX-001766,Arroz
TRX-001767,"Arroz,Chocolate,Huevos,Leche,Pasta"
TRX-001768,"Cafe,Chocolate,Leche,Pan,Pañales"
TRX-001769,"Cafe,Leche,Pan,Vino"
TRX-001770,"Cafe,Leche,Pan,Vino"
TRX-001771,"Cerveza,Pan,Pañales"
TRX-001772,Chocolate
TRX-001773,"Cerveza,Pañales"
TRX-001774,"Cerveza,Leche,Pañales"
TRX-001775,"Arroz,Cafe,Pasta,Pañales"
TRX-001776,"Cerveza,Pañales"
TRX-001777,"Pan,Pasta,Vino"
TRX-001778,"Cerveza,Pañales"
TRX-001779,"Cafe,Leche,Pan"
TRX-001780,"Manzanas,Pan,Pasta,Pañales,Queso"
TRX-001781,"Cafe,Leche,Pan"
TRX-001782,"Cafe,Leche,Pan"
TRX-001783,"Leche,Manzanas"
TRX-001784,"Pan,Queso"
TRX-001785,"Arroz,Cafe,Cerveza,Chocolate"
TRX-001786,"Cafe,Leche,Pan,Pasta"
TRX-001787,"Cafe,Cerveza,Huevos,Manzanas,Queso"
TRX-001788,"Cerveza,Pañales,Vino"
TRX-001789,"Cerveza,Leche,Pañales"
TRX-001790,"Pasta,Pañales"
TRX-001791,"Cafe,Leche,Pan"
TRX-001792,"Arroz,Cafe,Manzanas,Pan,Vino"
TRX-001793,"Manzanas,Pañales,Vino"
TRX-001794,"Arroz,Manzanas,Pañales"
TRX-001795,"Cafe,Cerveza,Pañales"
TRX-001796,"Cerveza,Pasta,Pañales"
TRX-001797,"Cafe,Leche,Pan"
TRX-001798,"Leche,Manzanas,Pan,Vino"
TRX-001799,Queso
TRX-001800,"Arroz,Cafe,Huevos,Leche,Queso"
TRX-001801,"Arroz,Cafe,Leche,Pan,Vino"
TRX-001802,"Cafe,Manzanas,Pasta,Queso,Vino"
TRX-001803,"Cafe,Pan,Vino"
TRX-001804,"Cafe,Queso"
TRX-001805,"Arroz,Cafe,Huevos,Pañales,Vino"
TRX-001806,"Cafe,Leche,Pan"
TRX-001807,"Cafe,Leche,Pan"
TRX-001808,"Chocolate,Huevos,Manzanas"
TRX-001809,"Cafe,Leche,Pan,Pasta,Queso"
TRX-001810,"Arroz,Chocolate,Huevos,Queso,Vino"
TRX-001811,"Arroz,Cafe,Huevos,Leche,Pan"
TRX-001812,"Arroz,Cerveza,Huevos,Pañales"
TRX-001813,"Cafe,Leche,Pan"
TRX-001814,"Arroz,Cafe,Chocolate,Pasta,Pañales"
TRX-001815,"Cerveza,Pañales"
TRX-001816,"Arroz,Cafe,Manzanas,Vino"
TRX-001817,"Cafe,Leche,Pan"
TRX-001818,"Cafe,Leche,Pan"
TRX-001819,"Cafe,Leche,Pan"
TRX-001820,"Cafe,Huevos,Leche,Pan"
TRX-001821,"Cerveza,Chocolate,Pañales,Queso"
TRX-001822,"Cerveza,Pañales,Queso"
TRX-001823,"Cerveza,Chocolate,Leche,Pañales"
TRX-001824,"Pan,Vino"
TRX-001825,"Cafe,Chocolate,Pasta,Queso"
TRX-001826,"Cafe,Leche,Pan"
TRX-001827,"Leche,Pan,Pañales"
TRX-001828,"Arroz,Cerveza,Manzanas,Pañales,Vino"
TRX-001829,"Chocolate,Huevos,Leche,Queso"
TRX-001830,"Cafe,Pan,Pasta,Vino"
TRX-001831,"Cerveza,Pan,Vino"
TRX-001832,"Chocolate,Pasta"
TRX-001833,Cerveza
TRX-001834,"Cerveza,Manzanas,Pañales,Vino"
TRX-001835,"Cafe,Leche,Pan,Pañales"
TRX-001836,"Cerveza,Huevos,Leche,Pañales,Vino"
TRX-001837,"Cafe,Chocolate,Pan,Pañales,Vino"
TRX-001838,"Cafe,Leche,Pan"
TRX-001839,"Cafe,Leche,Pan"
TRX-001840,"Cerveza,Pasta,Pañales"
TRX-001841,"Cafe,Leche,Pan,Queso"
TRX-001842,"Arroz,Pasta,Pañales,Queso,Vino"
TRX-001843,"Cafe,Leche,Pan"
TRX-001844,"Huevos,Manzanas,Pasta,Pañales"
TRX-001845,"Cafe,Cerveza,Pañales,Queso"
TRX-001846,"Cerveza,Pañales"
TRX-001847,"Cafe,Leche,Pan"
TRX-001848,"Arroz,Cafe,Huevos,Leche,Manzanas"
TRX-001849,"Cafe,Huevos,Manzanas,Pasta,Queso"
TRX-001850,"Arroz,Cafe,Huevos,Leche,Pan"
TRX-001851,"Cafe,Leche,Pan"
TRX-001852,"Cerveza,Leche,Pañales"
TRX-001853,"Cerveza,Pan"
TRX-001854,"Arroz,Manzanas,Vino"
TRX-001855,"Cafe,Leche,Pan"
TRX-001856,"Cafe,Cerveza,Huevos,Queso,Vino"
TRX-001857,Pasta
TRX-001858,"Arroz,Cerveza,Leche,Pasta,Queso"
TRX-001859,"Arroz,Cerveza,Manzanas,Pasta"
TRX-001860,"Arroz,Leche,Queso"
TRX-001861,"Cerveza,Pañales"
TRX-001862,Pasta
TRX-001863,Leche
TRX-001864,"Cerveza,Pan,Pañales"
TRX-001865,Pan
TRX-001866,"Leche,Queso"
TRX-001867,"Cerveza,Chocolate,Huevos,Pan,Queso"
TRX-001868,"Cerveza,Leche,Pasta,Pañales"
TRX-001869,"Cafe,Leche,Pan"
TRX-001870,"Cafe,Leche,Pan,Pasta,Queso"
TRX-001871,"Chocolate,Huevos,Pañales,Queso"
TRX-001872,"Arroz,Cerveza,Huevos,Pañales,Vino"
TRX-001873,"Cafe,Leche,Pan"
TRX-001874,"Pan,Vino"
TRX-001875,"Arroz,Chocolate,Manzanas,Vino"
TRX-001876,"Arroz,Cerveza,Chocolate,Queso"
TRX-001877,"Huevos,Vino"
TRX-001878,"Cerveza,Pañales"
TRX-001879,"Cerveza,Pasta,Pañales,Queso"
TRX-001880,"Cafe,Leche,Vino"
TRX-001881,"Cafe,Huevos,Leche,Manzanas,Pan"
TRX-001882,"Chocolate,Leche"
TRX-001883,"Arroz,Cerveza,Leche,Pañales,Queso"
TRX-001884,"Arroz,Manzanas,Pan"
TRX-001885,"Cerveza,Chocolate,Pañales"
TRX-001886,"Cerveza,Manzanas,Pañales"
TRX-001887,"Cafe,Leche,Pan"
TRX-001888,"Chocolate,Huevos,Pañales"
TRX-001889,"Cafe,Cerveza"
TRX-001890,"Arroz,Cafe,Cerveza"
TRX-001891,"Arroz,Cafe,Chocolate,Manzanas,Pañales"
TRX-001892,"Cafe,Cerveza,Pañales,Vino"
TRX-001893,"Arroz,Chocolate,Pañales,Queso,Vino"
TRX-001894,"Cerveza,Huevos,Pasta"
TRX-001895,"Arroz,Cerveza,Chocolate,Pasta"
TRX-001896,"Cafe,Leche,Pan"
TRX-001897,"Cafe,Cerveza,Chocolate,Leche,Pan"
TRX-001898,"Cafe,Leche,Pan"
TRX-001899,"Chocolate,Manzanas,Pañales"
TRX-001900,"Cafe,Cerveza,Chocolate,Pañales,Queso"
TRX-001901,"Cerveza,Leche,Pasta,Pañales"
TRX-001902,"Cerveza,Pasta,Pañales"
TRX-001903,"Cafe,Cerveza,Pan,Pañales,Vino"
TRX-001904,"Arroz,Vino"
TRX-001905,"Arroz,Cafe,Cerveza,Pañales"
TRX-001906,"Cerveza,Leche"
TRX-001907,"Cerveza,Pasta,Pañales,Vino"
TRX-001908,"Pañales,Queso"
TRX-001909,"Cerveza,Huevos,Pañales"
TRX-001910,"Manzanas,Pasta"
TRX-001911,Queso
TRX-001912,"Cerveza,Pañales"
TRX-001913,"Pan,Queso"
TRX-001914,"Cafe,Leche,Pan"
TRX-001915,Cafe
TRX-001916,Vino
TRX-001917,"Cerveza,Pañales"
TRX-001918,"Cafe,Huevos,Leche,Pan"
TRX-001919,"Chocolate,Leche,Pasta,Queso"
TRX-001920,"Cerveza,Pañales"
TRX-001921,"Cafe,Leche,Pan"
TRX-001922,"Cafe,Leche,Pan"
TRX-001923,"Cafe,Cerveza,Pañales"
TRX-001924,"Pan,Pañales"
TRX-001925,"Cerveza,Chocolate,Pasta,Pañales,Queso"
TRX-001926,"Leche,Pañales"
TRX-001927,"Cafe,Leche,Pan"
TRX-001928,"Cafe,Leche,Pasta,Vino"
TRX-001929,"Cafe,Cerveza,Pañales,Queso"
TRX-001930,"Cerveza,Manzanas,Pañales,Queso"
TRX-001931,"Arroz,Chocolate,Huevos,Manzanas,Vino"
TRX-001932,Cafe
TRX-001933,"Cafe,Leche,Pan"
TRX-001934,"Cerveza,Huevos,Pañales"
TRX-001935,"Cafe,Leche,Pan"
TRX-001936,"Cafe,Leche,Pan"
TRX-001937,"Arroz,Huevos,Pan,Pasta,Pañales"
TRX-001938,"Huevos,Pasta,Vino"
TRX-001939,"Cerveza,Leche,Pan,Pasta,Vino"
TRX-001940,Vino
TRX-001941,"Cafe,Leche,Pan,Pañales,Vino"
TRX-001942,"Cafe,Leche,Pan"
TRX-001943,"Cafe,Leche,Pan"
TRX-001944,"Chocolate,Leche,Pasta,Pañales,Queso"
TRX-001945,"Cafe,Leche,Pan"
TRX-001946,"Cerveza,Pañales"
TRX-001947,"Chocolate,Pañales"
TRX-001948,"Cafe,Leche,Pan,Pasta"
TRX-001949,"Arroz,Chocolate,Pasta,Queso"
TRX-001950,"Cafe,Cerveza,Leche,Pan"
TRX-001951,"Cerveza,Pañales"
TRX-001952,"Arroz,Leche,Manzanas,Pañales,Vino"
TRX-001953,"Cerveza,Pañales"
TRX-001954,"Cerveza,Vino"
TRX-001955,"Cerveza,Pañales"
TRX-001956,"Cafe,Leche,Vino"
TRX-001957,"Cerveza,Pasta,Pañales"
TRX-001958,Manzanas
TRX-001959,Pañales
TRX-001960,Pan
TRX-001961,"Cafe,Leche,Pan,Pasta"
TRX-001962,"Cerveza,Pasta,Pañales"
TRX-001963,"Cafe,Leche,Pan,Pañales,Queso"
TRX-001964,"Cafe,Leche,Pan"
TRX-001965,"Chocolate,Huevos,Leche,Pañales,Queso"
TRX-001966,"Leche,Manzanas,Pañales,Queso"
TRX-001967,"Cafe,Leche,Pan"
TRX-001968,"Cerveza,Pañales"
TRX-001969,"Chocolate,Pan,Vino"
TRX-001970,"Cafe,Leche,Pan"
TRX-001971,"Cerveza,Pañales"
TRX-001972,"Cafe,Leche,Pan"
TRX-001973,"Cerveza,Pañales"
TRX-001974,"Leche,Pan,Vino"
TRX-001975,"Cafe,Leche,Pan"
TRX-001976,"Cafe,Leche,Pan"
TRX-001977,"Arroz,Cerveza,Pan,Pañales"
TRX-001978,"Chocolate,Huevos,Pasta,Queso"
TRX-001979,Vino
TRX-001980,"Arroz,Huevos,Pasta,Queso"
TRX-001981,"Pan,Pasta,Vino"
TRX-001982,"Huevos,Pañales"
TRX-001983,"Arroz,Cerveza,Pañales"
TRX-001984,"Cafe,Leche,Pan,Pasta"
TRX-001985,"Cafe,Pasta"
TRX-001986,"Arroz,Leche,Pasta"
TRX-001987,"Arroz,Huevos,Vino"
TRX-001988,"Cafe,Leche,Manzanas"
TRX-001989,"Manzanas,Pan"
TRX-001990,"Cerveza,Chocolate,Leche,Pañales"
TRX-001991,"Cafe,Pan,Pañales"
TRX-001992,"Cafe,Leche,Pan"
TRX-001993,"Cafe,Leche,Pan,Pañales,Queso"
TRX-001994,"Cerveza,Leche,Pan"
TRX-001995,"Arroz,Cerveza,Pañales"
TRX-001996,"Cerveza,Leche,Pañales"
TRX-001997,"Chocolate,Pasta"
TRX-001998,"Cafe,Cerveza,Huevos"
TRX-001999,Chocolate
TRX-002000,"Huevos,Pan,Pasta,Queso"
TRX-002001,"Chocolate,Leche,Queso"
TRX-002002,"Cerveza,Chocolate,Pan,Pañales"
TRX-002003,"Cafe,Cerveza,Pañales,Vino"
TRX-002004,"Cerveza,Chocolate,Pañales,Queso"
TRX-002005,Huevos
TRX-002006,"Arroz,Huevos,Pan,Vino"
TRX-002007,"Cafe,Leche,Pan,Pasta"
TRX-002008,"Cerveza,Pañales"
TRX-002009,Arroz
TRX-002010,"Cafe,Leche,Pan"
TRX-002011,"Cerveza,Queso"
TRX-002012,"Cafe,Leche,Pan"
TRX-002013,"Arroz,Chocolate,Manzanas,Pasta"
TRX-002014,"Cerveza,Pañales"
TRX-002015,"Chocolate,Leche,Pan,Pasta,Queso"
TRX-002016,"Cerveza,Leche,Manzanas,Pañales,Queso"
TRX-002017,"Cafe,Chocolate"
TRX-002018,"Cerveza,Huevos,Manzanas,Pañales"
TRX-002019,"Cafe,Huevos,Pan,Pañales,Vino"
TRX-002020,"Cafe,Cerveza,Pan,Pañales"
TRX-002021,"Arroz,Huevos,Pan,Pañales,Queso"
TRX-002022,"Arroz,Pañales"
TRX-002023,"Arroz,Manzanas"
TRX-002024,"Arroz,Chocolate,Manzanas"
TRX-002025,"Cafe,Cerveza,Leche,Manzanas,Pan"
TRX-002026,"Cafe,Leche,Pan"
TRX-002027,"Cafe,Leche,Pan"
TRX-002028,"Cerveza,Pañales"
TRX-002029,Pasta
TRX-002030,"Cafe,Cerveza,Chocolate,Pañales"
TRX-002031,"Chocolate,Huevos,Manzanas"
TRX-002032,"Cerveza,Pañales"
TRX-002033,"Leche,Pasta,Vino"
TRX-002034,"Cafe,Leche,Pan"
TRX-002035,"Leche,Pañales"
TRX-002036,"Cerveza,Pasta,Pañales,Vino"
TRX-002037,"Cerveza,Pañales"
TRX-002038,"Cerveza,Pañales"
TRX-002039,"Cerveza,Pañales,Vino"
TRX-002040,"Cafe,Leche,Pan"
TRX-002041,"Arroz,Cerveza,Pañales"
TRX-002042,"Cafe,Cerveza,Leche,Pañales,Vino"
TRX-002043,Vino
TRX-002044,"Arroz,Cafe,Chocolate,Huevos,Manzanas"
TRX-002045,"Cafe,Leche,Pan"
TRX-002046,"Pasta,Queso"
TRX-002047,"Cafe,Cerveza,Queso"
TRX-002048,Chocolate
TRX-002049,"Cerveza,Huevos,Pan"
TRX-002050,"Cafe,Leche,Manzanas,Queso"
TRX-002051,"Cafe,Chocolate,Leche,Pasta"
TRX-002052,"Cafe,Leche,Pan"
TRX-002053,"Cafe,Leche,Pan"
TRX-002054,"Cafe,Leche,Pan"
TRX-002055,"Arroz,Leche,Pan,Queso"
TRX-002056,"Cafe,Leche,Pan,Queso"
TRX-002057,Pasta
TRX-002058,"Cerveza,Pañales"
TRX-002059,"Leche,Pañales,Queso"
TRX-002060,"Cafe,Leche,Pan"
TRX-002061,"Cerveza,Chocolate,Manzanas,Pan,Vino"
TRX-002062,"Arroz,Cerveza,Vino"
TRX-002063,"Cerveza,Huevos,Leche,Pañales,Queso"
TRX-002064,"Arroz,Cafe,Leche,Pasta,Vino"
TRX-002065,"Cafe,Leche,Pan"
TRX-002066,"Cafe,Leche,Pan"
TRX-002067,"Leche,Manzanas,Pan,Queso"
TRX-002068,Vino
TRX-002069,"Cafe,Leche,Pan"
TRX-002070,"Pan,Pañales"
TRX-002071,"Cafe,Leche,Pan"
TRX-002072,Manzanas
TRX-002073,"Huevos,Manzanas,Pan"
TRX-002074,Chocolate
TRX-002075,"Cafe,Leche,Pan"
TRX-002076,"Manzanas,Vino"
TRX-002077,"Cerveza,Pañales"
TRX-002078,"Cerveza,Pañales"
TRX-002079,"Arroz,Cafe,Pan"
TRX-002080,"Cafe,Chocolate,Leche,Pan"
TRX-002081,"Arroz,Cerveza,Leche,Pasta,Pañales"
TRX-002082,"Cerveza,Pan"
TRX-002083,"Cafe,Cerveza,Chocolate,Pañales"
TRX-002084,Arroz
TRX-002085,"Arroz,Chocolate,Huevos,Pañales"
TRX-002086,"Arroz,Pañales,Queso,Vino"
TRX-002087,"Arroz,Cafe,Pañales,Vino"
TRX-002088,"Cafe,Chocolate,Leche,Pan"
TRX-002089,"Cerveza,Pañales"
TRX-002090,"Cerveza,Pasta,Pañales"
TRX-002091,"Cerveza,Pañales,Queso"
TRX-002092,"Cafe,Leche,Pan"
TRX-002093,"Cafe,Pasta,Pañales,Queso"
TRX-002094,"Cafe,Leche,Queso"
TRX-002095,"Arroz,Chocolate,Leche,Pañales"
TRX-002096,"Chocolate,Manzanas,Pasta"
TRX-002097,"Cerveza,Pañales"
TRX-002098,"Cafe,Leche,Pan"
TRX-002099,Cerveza
TRX-002100,"Huevos,Leche,Pan"
TRX-002101,"Arroz,Cafe,Leche,Pasta,Queso"
TRX-002102,Arroz
TRX-002103,"Chocolate,Leche,Pasta,Pañales,Queso"
TRX-002104,"Cafe,Leche,Pan"
TRX-002105,"Cerveza,Chocolate,Leche,Pañales"
TRX-002106,"Cerveza,Pasta,Pañales"
TRX-002107,"Cerveza,Chocolate,Pañales,Queso"
TRX-002108,"Cafe,Leche,Pan,Pañales"
TRX-002109,"Cafe,Leche,Pan,Queso"
TRX-002110,"Chocolate,Huevos"
TRX-002111,Manzanas
TRX-002112,"Cerveza,Pañales"
TRX-002113,"Chocolate,Pañales,Queso"
TRX-002114,"Cafe,Chocolate,Leche,Pan,Pañales"
TRX-002115,"Cafe,Cerveza,Chocolate"
TRX-002116,"Cerveza,Pan,Pañales,Vino"
TRX-002117,"Arroz,Pañales"
TRX-002118,"Cafe,Leche,Pan,Pañales"
TRX-002119,Chocolate
TRX-002120,"Leche,Pan"
TRX-002121,"Cerveza,Pañales"
TRX-002122,"Huevos,Leche,Manzanas,Pan,Queso"
TRX-002123,"Cerveza,Pañales"
TRX-002124,"Cafe,Cerveza,Pañales,Queso"
TRX-002125,"Cerveza,Pasta,Pañales"
TRX-002126,"Cafe,Cerveza,Pan"
TRX-002127,"Cerveza,Pañales"
TRX-002128,"Cerveza,Chocolate,Pañales,Vino"
TRX-002129,"Cerveza,Leche,Pañales"
TRX-002130,"Cerveza,Huevos,Vino"
TRX-002131,"Cerveza,Huevos,Pañales,Queso,Vino"
TRX-002132,"Arroz,Cerveza,Pañales,Vino"
TRX-002133,"Cafe,Leche,Pan"
TRX-002134,"Cafe,Pan"
TRX-002135,Manzanas
TRX-002136,"Chocolate,Leche"
TRX-002137,"Cafe,Cerveza,Leche,Pan"
TRX-002138,"Cerveza,Pañales"
TRX-002139,Pasta
TRX-002140,"Cafe,Leche,Pan"
TRX-002141,"Cafe,Leche,Pan"
TRX-002142,"Arroz,Leche,Manzanas,Queso,Vino"
TRX-002143,"Cerveza,Chocolate,Manzanas"
TRX-002144,"Arroz,Cerveza,Chocolate,Manzanas"
TRX-002145,"Huevos,Leche,Pan,Pañales,Queso"
TRX-002146,"Cerveza,Pañales"
TRX-002147,"Huevos,Pan,Pañales,Vino"
TRX-002148,"Cerveza,Leche,Pan,Pañales,Vino"
TRX-002149,"Leche,Pasta,Pañales"
TRX-002150,"Cerveza,Chocolate,Pañales"
TRX-002151,"Cafe,Leche,Pan"
TRX-002152,Chocolate
TRX-002153,"Manzanas,Pasta,Pañales,Queso"
TRX-002154,"Cafe,Leche,Pan"
TRX-002155,"Arroz,Cerveza,Chocolate,Manzanas,Pañales"
TRX-002156,"Cerveza,Pan,Pañales"
TRX-002157,"Cafe,Chocolate,Leche,Vino"
TRX-002158,"Arroz,Manzanas,Pasta,Pañales"
TRX-002159,"Huevos,Pan,Pasta,Pañales"
TRX-002160,"Manzanas,Pañales"
TRX-002161,"Cafe,Cerveza,Chocolate,Pan,Queso"
TRX-002162,"Cafe,Vino"
TRX-002163,"Cafe,Leche,Pan"
TRX-002164,"Cafe,Cerveza,Huevos,Manzanas"
TRX-002165,"Cafe,Cerveza,Pañales,Queso,Vino"
TRX-002166,"Cafe,Leche,Pan"
TRX-002167,Pasta
TRX-002168,"Huevos,Pan,Vino"
TRX-002169,"Cerveza,Huevos,Leche,Manzanas,Pañales"
TRX-002170,"Cafe,Chocolate,Vino"
TRX-002171,"Chocolate,Huevos,Manzanas,Pañales,Vino"
TRX-002172,"Cafe,Leche,Pan"
TRX-002173,"Cafe,Queso"
TRX-002174,"Cerveza,Pasta,Pañales"
TRX-002175,"Cerveza,Pañales,Queso,Vino"
TRX-002176,"Cafe,Leche,Pan"
TRX-002177,"Cerveza,Leche,Pasta,Pañales,Queso"
TRX-002178,"Chocolate,Manzanas"
TRX-002179,"Cerveza,Pasta,Pañales"
TRX-002180,Arroz
TRX-002181,"Cerveza,Pañales"
TRX-002182,"Cerveza,Pañales"
TRX-002183,"Cafe,Leche,Pan,Pasta"
TRX-002184,Chocolate
TRX-002185,"Cerveza,Pan,Pañales"
TRX-002186,"Cafe,Leche,Pan"
TRX-002187,"Cafe,Leche,Pan"
TRX-002188,"Cerveza,Huevos,Manzanas"
TRX-002189,"Cafe,Huevos,Leche,Pan"
TRX-002190,Cafe
TRX-002191,"Cafe,Chocolate,Manzanas,Pasta"
TRX-002192,"Cafe,Huevos"
TRX-002193,"Cafe,Cerveza,Pan,Pasta,Vino"
TRX-002194,"Cerveza,Huevos,Pan"
TRX-002195,"Cafe,Leche,Pan"
TRX-002196,"Chocolate,Leche,Pañales"
TRX-002197,"Arroz,Huevos,Pan,Pasta,Vino"
TRX-002198,"Huevos,Manzanas"
TRX-002199,"Huevos,Manzanas,Vino"
TRX-002200,Leche
TRX-002201,"Leche,Pañales"
TRX-002202,"Cafe,Leche,Pan"
TRX-002203,"Cafe,Leche,Pan"
TRX-002204,"Cafe,Leche,Pan"
TRX-002205,"Cafe,Leche,Pan"
TRX-002206,Manzanas
TRX-002207,"Cafe,Leche,Pan"
TRX-002208,"Arroz,Manzanas"
TRX-002209,"Cerveza,Pañales,Queso"
TRX-002210,"Cerveza,Pañales"
TRX-002211,Queso
TRX-002212,"Cafe,Leche,Manzanas,Pasta"
TRX-002213,"Arroz,Cafe,Pañales"
TRX-002214,"Cafe,Manzanas,Pañales,Vino"
TRX-002215,"Chocolate,Queso"
TRX-002216,"Cerveza,Pasta,Pañales"
TRX-002217,"Cafe,Leche,Pan"
TRX-002218,Pan
TRX-002219,"Cafe,Leche,Pan"
TRX-002220,"Cafe,Leche,Pan"
TRX-002221,Arroz
TRX-002222,"Cerveza,Leche,Pan,Pañales,Vino"
TRX-002223,"Chocolate,Vino"
TRX-002224,"Arroz,Chocolate,Pasta,Pañales"
TRX-002225,"Cafe,Leche,Pan"
TRX-002226,"Cafe,Cerveza,Queso"
TRX-002227,Chocolate
TRX-002228,"Cerveza,Pañales"
TRX-002229,"Cafe,Leche,Pan"
TRX-002230,"Cafe,Leche,Pan"
TRX-002231,Chocolate
TRX-002232,"Cerveza,Chocolate,Leche,Pan"
TRX-002233,"Arroz,Cerveza,Manzanas,Pañales"
TRX-002234,Chocolate
TRX-002235,"Cerveza,Chocolate,Huevos,Pan"
TRX-002236,"Cafe,Leche,Pan"
TRX-002237,"Cafe,Chocolate,Huevos,Pasta,Vino"
TRX-002238,"Cerveza,Pasta,Pañales"
TRX-002239,Cafe
TRX-002240,"Huevos,Pañales,Vino"
TRX-002241,Cafe
TRX-002242,Vino
TRX-002243,"Cerveza,Pañales,Vino"
TRX-002244,Leche
TRX-002245,"Cerveza,Pañales"
TRX-002246,Pan
TRX-002247,"Arroz,Chocolate,Leche,Queso"
TRX-002248,"Cafe,Chocolate,Leche,Pan"
TRX-002249,"Cerveza,Pañales"
TRX-002250,"Arroz,Cerveza,Chocolate,Pañales"
TRX-002251,"Cafe,Leche,Pan,Pañales"
TRX-002252,"Cafe,Cerveza,Chocolate,Manzanas,Pañales"
TRX-002253,"Cafe,Leche,Pan"
TRX-002254,"Cerveza,Pañales"
TRX-002255,"Cafe,Cerveza,Leche,Pañales"
TRX-002256,"Cafe,Leche,Pan"
TRX-002257,"Arroz,Cafe,Manzanas,Pan,Queso"
TRX-002258,"Cafe,Chocolate,Leche,Manzanas,Pan"
TRX-002259,"Cafe,Leche,Pan"
TRX-002260,"Cafe,Leche,Pan"
TRX-002261,"Cafe,Chocolate,Huevos,Vino"
TRX-002262,Arroz
TRX-002263,"Pasta,Pañales,Queso,Vino"
TRX-002264,"Arroz,Leche,Queso"
TRX-002265,"Cafe,Chocolate,Leche,Pan"
TRX-002266,"Cerveza,Pañales"
TRX-002267,"Cafe,Huevos,Leche,Pan,Vino"
TRX-002268,Vino
TRX-002269,"Cafe,Leche,Vino"
TRX-002270,"Cafe,Leche,Pan"
TRX-002271,Manzanas
TRX-002272,"Chocolate,Pan,Pasta,Queso"
TRX-002273,"Chocolate,Leche,Pañales"
TRX-002274,"Cerveza,Pañales"
TRX-002275,"Cafe,Leche,Pan"
TRX-002276,Cerveza
TRX-002277,"Cerveza,Leche,Pasta,Queso,Vino"
TRX-002278,"Chocolate,Leche,Pañales,Queso,Vino"
TRX-002279,"Cerveza,Leche,Pañales"
TRX-002280,"Cerveza,Pañales"
TRX-002281,"Cerveza,Queso"
TRX-002282,Pasta
TRX-002283,"Arroz,Chocolate,Manzanas,Pasta"
TRX-002284,Cerveza
TRX-002285,Arroz
TRX-002286,"Cerveza,Pasta,Pañales,Queso"
TRX-002287,"Arroz,Cerveza,Huevos,Leche,Pan"
TRX-002288,"Arroz,Cafe,Leche,Pasta,Pañales"
TRX-002289,"Cafe,Leche,Pan"
TRX-002290,Pan
TRX-002291,"Cafe,Leche,Pan"
TRX-002292,"Arroz,Manzanas,Queso,Vino"
TRX-002293,"Cerveza,Pañales"
TRX-002294,"Cerveza,Huevos,Pañales"
TRX-002295,"Cerveza,Manzanas,Pan,Pasta,Vino"
TRX-002296,"Cafe,Cerveza,Pan,Pañales"
TRX-002297,"Cafe,Leche,Pan"
TRX-002298,"Arroz,Cerveza,Pañales"
TRX-002299,Pasta
TRX-002300,"Cafe,Leche,Pan"
TRX-002301,"Cafe,Leche,Pan"
TRX-002302,"Arroz,Pan,Pasta,Queso,Vino"
TRX-002303,"Leche,Pasta,Pañales"
TRX-002304,"Cerveza,Chocolate,Huevos,Pañales"
TRX-002305,Manzanas
TRX-002306,"Cafe,Leche,Pan"
TRX-002307,"Huevos,Leche,Pasta,Vino"
TRX-002308,"Cafe,Leche,Pan"
TRX-002309,"Cafe,Leche,Pan"
TRX-002310,"Cerveza,Chocolate,Huevos,Manzanas,Vino"
TRX-002311,"Cerveza,Queso"
TRX-002312,"Cerveza,Pasta,Queso,Vino"
TRX-002313,"Cafe,Leche,Pan"
TRX-002314,"Cafe,Leche,Pan"
TRX-002315,"Manzanas,Pan,Pañales,Queso"
TRX-002316,"Cerveza,Pañales"
TRX-002317,"Cafe,Huevos,Leche,Manzanas,Vino"
TRX-002318,"Pan,Pasta,Pañales,Vino"
TRX-002319,Cerveza
TRX-002320,"Chocolate,Leche,Pañales"
TRX-002321,"Cafe,Leche,Pan,Queso"
TRX-002322,"Arroz,Huevos,Pan"
TRX-002323,Cafe
TRX-002324,"Cerveza,Pañales"
TRX-002325,"Chocolate,Huevos,Pañales,Vino"
TRX-002326,"Cafe,Leche,Pan,Queso"
TRX-002327,"Cafe,Leche,Pan"
TRX-002328,"Cafe,Cerveza,Leche,Pan,Queso"
TRX-002329,"Cafe,Huevos,Leche"
TRX-002330,"Cafe,Leche,Manzanas,Pan"
TRX-002331,"Cafe,Cerveza,Manzanas,Pasta,Vino"
TRX-002332,"Cerveza,Leche,Pan,Pañales"
TRX-002333,"Cafe,Leche,Manzanas,Pan"
TRX-002334,"Cafe,Leche,Pan"
TRX-002335,"Cafe,Cerveza,Vino"
TRX-002336,"Arroz,Cafe,Chocolate,Pañales"
TRX-002337,"Pan,Pasta,Pañales"
TRX-002338,"Arroz,Cerveza"
