id_cliente,nombre,segmento,edad,ciudad_residencia,ingreso_anual
CLI-01170,Cliente_1170,Pequeña Empresa,28,Bogotá,33967163.69
CLI-01171,Cliente_1171,Consumidor Final,23,Tunja,33196154.48
CLI-01172,Cliente_1172,Gobierno,54,Medellín,31079645.44
CLI-01173,Cliente_1173,Consumidor Final,36,Bogotá,22489067.66
CLI-01174,Cliente_1174,Pequeña Empresa,53,Duitama,20933194.96
CLI-01175,Cliente_1175,Consumidor Final,43,Sogamoso,40572438.36
CLI-01176,Cliente_1176,Pequeña Empresa,51,Bogotá,28393376.82
CLI-01177,Cliente_1177,Consumidor Final,20,Bogotá,38796299.86
CLI-01178,Cliente_1178,Corporativo,27,Duitama,24377015.77
CLI-01179,Cliente_1179,Consumidor Final,64,Sogamoso,37172752.91
CLI-01180,Cliente_1180,Pequeña Empresa,42,Medellín,50639336.45
CLI-01181,Cliente_1181,Gobierno,66,Cali,42033989.6
CLI-01182,Cliente_1182,Pequeña Empresa,59,Medellín,30051034.18
CLI-01183,Cliente_1183,Consumidor Final,31,Sogamoso,38086387.64
CLI-01184,Cliente_1184,Gobierno,31,Bucaramanga,32112017.91
CLI-01185,Cliente_1185,Corporativo,65,Duitama,35094562.22
CLI-01186,Cliente_1186,Gobierno,66,Medellín,31092667.37
CLI-01187,Cliente_1187,Consumidor Final,34,Bogotá,33027977.53
CLI-01188,Cliente_1188,Corporativo,60,Duitama,37545120.24
CLI-01189,Cliente_1189,Pequeña Empresa,38,Tunja,23079695.61
CLI-01190,Cliente_1190,Consumidor Final,45,Sogamoso,22809454.08
CLI-01191,Cliente_1191,Corporativo,48,Medellín,18337489.35
CLI-01192,Cliente_1192,Pequeña Empresa,41,Duitama,15796746.75
CLI-01193,Cliente_1193,Pequeña Empresa,59,Medellín,20392607.69
CLI-01194,Cliente_1194,Consumidor Final,40,Duitama,36913550.08
CLI-01195,Cliente_1195,Corporativo,57,Bogotá,24286549.81
CLI-01196,Cliente_1196,Consumidor Final,39,Tunja,41163373.57
CLI-01197,Cliente_1197,Gobierno,48,Tunja,35416564.99
CLI-01198,Cliente_1198,Gobierno,23,Bucaramanga,12000000.0
CLI-01199,Cliente_1199,Consumidor Final,26,Duitama,42859707.01
CLI-01200,Cliente_1200,Corporativo,47,Medellín,44729583.75
CLI-01201,Cliente_1201,Consumidor Final,47,Tunja,23073647.9
CLI-01202,Cliente_1202,Corporativo,23,Sogamoso,40042298.51
CLI-01203,Cliente_1203,Corporativo,41,Tunja,24722021.15
CLI-01204,Cliente_1204,Pequeña Empresa,31,Cali,36172044.52
CLI-01205,Cliente_1205,Pequeña Empresa,64,Cali,19826019.12
CLI-01206,Cliente_1206,Consumidor Final,22,Tunja,13482722.57
CLI-01207,Cliente_1207,Consumidor Final,41,Duitama,30406193.72
CLI-01208,Cliente_1208,Pequeña Empresa,63,Bucaramanga,33515252.64
CLI-01209,Cliente_1209,Pequeña Empresa,21,Tunja,30227843.68
CLI-01210,Cliente_1210,Gobierno,43,Bogotá,20791633.3
CLI-01211,Cliente_1211,Pequeña Empresa,53,Medellín,30201211.25
CLI-01212,Cliente_1212,Pequeña Empresa,46,Bucaramanga,38231537.03
CLI-01213,Cliente_1213,Corporativo,60,Bogotá,34461283.64
CLI-01214,Cliente_1214,Consumidor Final,20,Bucaramanga,37190012.37
CLI-01215,Cliente_1215,Consumidor Final,27,Bogotá,26958617.59
CLI-01216,Cliente_1216,Corporativo,42,Medellín,49060614.98
CLI-01217,Cliente_1217,Corporativo,57,Medellín,20885919.96
CLI-01218,Cliente_1218,Consumidor Final,25,Cali,40850723.57
CLI-01219,Cliente_1219,Consumidor Final,41,Duitama,49182693.12
CLI-01220,Cliente_1220,Pequeña Empresa,44,Bogotá,40770897.11
CLI-01221,Cliente_1221,Gobierno,37,Cali,32569709.28
CLI-01222,Cliente_1222,Corporativo,36,Bogotá,28660435.44
CLI-01223,Cliente_1223,Pequeña Empresa,31,Cali,47433051.81
CLI-01224,Cliente_1224,Gobierno,25,Medellín,17924300.9
CLI-01225,Cliente_1225,Pequeña Empresa,45,Bucaramanga,23358508.88
CLI-01226,Cliente_1226,Consumidor Final,46,Sogamoso,30229306.81
CLI-01227,Cliente_1227,Pequeña Empresa,27,Cali,49851845.09
CLI-01228,Cliente_1228,Pequeña Empresa,38,Bogotá,39557211.63
CLI-01229,Cliente_1229,Gobierno,61,Bogotá,23383450.9
CLI-01230,Cliente_1230,Pequeña Empresa,20,Sogamoso,31276307.54
CLI-01231,Cliente_1231,Consumidor Final,48,Duitama,27628122.27
CLI-01232,Cliente_1232,Corporativo,64,Medellín,26482532.09
CLI-01233,Cliente_1233,Corporativo,68,Bogotá,46746674.7
CLI-01234,Cliente_1234,Corporativo,54,Tunja,18539082.45
CLI-01235,Cliente_1235,Consumidor Final,59,Bucaramanga,54305370.27
CLI-01236,Cliente_1236,Pequeña Empresa,33,Cali,44938756.28
CLI-01237,Cliente_1237,Consumidor Final,54,Duitama,48090340.05
CLI-01238,Cliente_1238,Pequeña Empresa,67,Sogamoso,29444725.86
CLI-01239,Cliente_1239,Gobierno,64,Bucaramanga,33200711.37
CLI-01240,Cliente_1240,Corporativo,39,Medellín,17802178.23
CLI-01241,Cliente_1241,Consumidor Final,68,Duitama,28704051.12
CLI-01242,Cliente_1242,Consumidor Final,32,Cali,40923858.17
CLI-01243,Cliente_1243,Consumidor Final,57,Cali,50552756.74
CLI-01244,Cliente_1244,Consumidor Final,68,Sogamoso,21714118.2
CLI-01245,Cliente_1245,Consumidor Final,65,Tunja,30613928.76
CLI-01246,Cliente_1246,Consumidor Final,68,Sogamoso,33184409.36
CLI-01247,Cliente_1247,Corporativo,27,Medellín,18250529.57
CLI-01248,Cliente_1248,Corporativo,62,Duitama,42096190.9
CLI-01249,Cliente_1249,Gobierno,39,Duitama,26312116.02
CLI-01250,Cliente_1250,Consumidor Final,52,Bogotá,32655315.79
CLI-01251,Cliente_1251,Consumidor Final,45,Tunja,29576607.54
CLI-01252,Cliente_1252,Pequeña Empresa,58,Tunja,25527937.93
CLI-01253,Cliente_1253,Corporativo,40,Duitama,34915460.17
CLI-01254,Cliente_1254,Corporativo,68,Duitama,32412685.06
CLI-01255,Cliente_1255,Consumidor Final,61,Bucaramanga,30537705.41
CLI-01256,Cliente_1256,Pequeña Empresa,62,Bucaramanga,26258460.54
CLI-01257,Cliente_1257,Corporativo,60,Bucaramanga,38834296.05
CLI-01258,Cliente_1258,Pequeña Empresa,28,Tunja,54843407.22
CLI-01259,Cliente_1259,Corporativo,43,Bogotá,36678646.79
CLI-01260,Cliente_1260,Pequeña Empresa,56,Cali,46953418.58
CLI-01261,Cliente_1261,Pequeña Empresa,68,Bucaramanga,18317336.9
CLI-01262,Cliente_1262,Consumidor Final,60,Bogotá,36893137.27
CLI-01263,Cliente_1263,Pequeña Empresa,36,Sogamoso,21831580.17
CLI-01264,Cliente_1264,Pequeña Empresa,43,Medellín,17276900.87
CLI-01265,Cliente_1265,Corporativo,40,Bucaramanga,26127543.11
CLI-01266,Cliente_1266,Corporativo,58,Sogamoso,49302792.01
CLI-01267,Cliente_1267,Pequeña Empresa,60,Cali,46400189.94
CLI-01268,Cliente_1268,Pequeña Empresa,58,Medellín,37916056.66
CLI-01269,Cliente_1269,Consumidor Final,32,Medellín,16607593.28
CLI-01270,Cliente_1270,Pequeña Empresa,30,Cali,32644632.18
CLI-01271,Cliente_1271,Consumidor Final,65,Bucaramanga,38620400.11
CLI-01272,Cliente_1272,Consumidor Final,38,Tunja,37106434.75
CLI-01273,Cliente_1273,Consumidor Final,30,Cali,12874477.0
CLI-01274,Cliente_1274,Corporativo,32,Cali,24316185.82
CLI-01275,Cliente_1275,Pequeña Empresa,65,Cali,34231066.83
CLI-01276,Cliente_1276,Corporativo,64,Medellín,41435490.91
CLI-01277,Cliente_1277,Corporativo,20,Bogotá,12000000.0
CLI-01278,Cliente_1278,Gobierno,59,Sogamoso,33054512.29
CLI-01279,Cliente_1279,Corporativo,63,Tunja,36716585.24
CLI-01280,Cliente_1280,Pequeña Empresa,38,Bucaramanga,45195343.86
CLI-01281,Cliente_1281,Consumidor Final,31,Bucaramanga,43314291.01
CLI-01282,Cliente_1282,Consumidor Final,27,Sogamoso,41990855.83
CLI-01283,Cliente_1283,Pequeña Empresa,27,Bogotá,25400713.92
CLI-01284,Cliente_1284,Corporativo,64,Cali,12103974.35
CLI-01285,Cliente_1285,Pequeña Empresa,31,Tunja,30283366.92
CLI-01286,Cliente_1286,Pequeña Empresa,67,Bucaramanga,47019581.9
CLI-01287,Cliente_1287,Corporativo,52,Sogamoso,51721454.33
CLI-01288,Cliente_1288,Pequeña Empresa,64,Duitama,43526589.23
CLI-01289,Cliente_1289,Corporativo,45,Sogamoso,40152089.87
CLI-01290,Cliente_1290,Corporativo,58,Bucaramanga,39555675.78
CLI-01291,Cliente_1291,Pequeña Empresa,47,Cali,28326575.04
CLI-01292,Cliente_1292,Corporativo,24,Duitama,33439276.48
CLI-01293,Cliente_1293,Pequeña Empresa,27,Bogotá,55028834.31
CLI-01294,Cliente_1294,Consumidor Final,44,Tunja,23689303.93
CLI-01295,Cliente_1295,Consumidor Final,46,Bogotá,54377345.49
CLI-01296,Cliente_1296,Corporativo,65,Bogotá,31135662.15
CLI-01297,Cliente_1297,Corporativo,42,Sogamoso,50905185.31
CLI-01298,Cliente_1298,Corporativo,49,Tunja,18118219.89
CLI-01299,Cliente_1299,Consumidor Final,64,Tunja,42030850.41
CLI-01300,Cliente_1300,Consumidor Final,66,Bucaramanga,26158758.37
CLI-01301,Cliente_1301,Corporativo,42,Bucaramanga,18016793.7
CLI-01302,Cliente_1302,Gobierno,68,Tunja,37622408.51
CLI-01303,Cliente_1303,Corporativo,66,Duitama,47113661.46
CLI-01304,Cliente_1304,Pequeña Empresa,39,Medellín,24860702.74
CLI-01305,Cliente_1305,Consumidor Final,37,Bucaramanga,17011808.47
CLI-01306,Cliente_1306,Consumidor Final,37,Medellín,33897862.83
CLI-01307,Cliente_1307,Consumidor Final,21,Sogamoso,33950776.05
CLI-01308,Cliente_1308,Consumidor Final,23,Duitama,41579835.53
CLI-01309,Cliente_1309,Pequeña Empresa,49,Tunja,46395134.86
CLI-01310,Cliente_1310,Consumidor Final,52,Duitama,34287017.82
CLI-01311,Cliente_1311,Corporativo,55,Bucaramanga,57266039.78
CLI-01312,Cliente_1312,Consumidor Final,37,Bogotá,37690816.93
CLI-01313,Cliente_1313,Pequeña Empresa,56,Sogamoso,30842881.93
CLI-01314,Cliente_1314,Consumidor Final,38,Tunja,15661191.69
CLI-01315,Cliente_1315,Pequeña Empresa,66,Cali,31848085.76
CLI-01316,Cliente_1316,Consumidor Final,47,Sogamoso,30963356.66
CLI-01317,Cliente_1317,Pequeña Empresa,59,Medellín,46523657.56
CLI-01318,Cliente_1318,Consumidor Final,39,Duitama,40549803.49
CLI-01319,Cliente_1319,Corporativo,68,Tunja,20847570.54
CLI-01320,Cliente_1320,Corporativo,52,Sogamoso,37067052.64
CLI-01321,Cliente_1321,Corporativo,31,Duitama,43058374.06
CLI-01322,Cliente_1322,Corporativo,34,Tunja,53336376.31
CLI-01323,Cliente_1323,Consumidor Final,60,Bucaramanga,45650047.61
CLI-01324,Cliente_1324,Corporativo,58,Sogamoso,44130159.85
CLI-01325,Cliente_1325,Gobierno,21,Bucaramanga,35721031.94
CLI-01326,Cliente_1326,Pequeña Empresa,48,Sogamoso,39659744.07
CLI-01327,Cliente_1327,Corporativo,60,Bucaramanga,49994058.81
CLI-01328,Cliente_1328,Consumidor Final,29,Duitama,19006671.23
CLI-01329,Cliente_1329,Consumidor Final,21,Cali,30806728.07
CLI-01330,Cliente_1330,Pequeña Empresa,30,Sogamoso,25729175.01
CLI-01331,Cliente_1331,Pequeña Empresa,32,Sogamoso,39549837.42
CLI-01332,Cliente_1332,Consumidor Final,29,Bucaramanga,49762666.11
CLI-01333,Cliente_1333,Corporativo,33,Tunja,27836308.56
CLI-01334,Cliente_1334,Gobierno,37,Sogamoso,12000000.0
CLI-01335,Cliente_1335,Gobierno,28,Bucaramanga,30053351.06
CLI-01336,Cliente_1336,Consumidor Final,58,Bogotá,45961684.78
CLI-01337,Cliente_1337,Corporativo,47,Bucaramanga,41451558.84
CLI-01338,Cliente_1338,Consumidor Final,22,Duitama,40138234.97
CLI-01339,Cliente_1339,Corporativo,39,Cali,31640080.38
CLI-01340,Cliente_1340,Corporativo,25,Bogotá,19651631.17
CLI-01341,Cliente_1341,Pequeña Empresa,46,Duitama,41183531.86
CLI-01342,Cliente_1342,Pequeña Empresa,21,Duitama,24988618.28
CLI-01343,Cliente_1343,Consumidor Final,48,Duitama,61209160.8
CLI-01344,Cliente_1344,Consumidor Final,57,Tunja,41846086.5
CLI-01345,Cliente_1345,Consumidor Final,22,Duitama,28032220.37
CLI-01346,Cliente_1346,Pequeña Empresa,35,Tunja,27663377.03
CLI-01347,Cliente_1347,Pequeña Empresa,49,Duitama,33884669.52
CLI-01348,Cliente_1348,Pequeña Empresa,59,Medellín,32125976.94
CLI-01349,Cliente_1349,Gobierno,21,Bogotá,48402005.31
CLI-01350,Cliente_1350,Corporativo,36,Medellín,37236994.04
CLI-01351,Cliente_1351,Consumidor Final,60,Duitama,26220419.13
CLI-01352,Cliente_1352,Pequeña Empresa,31,Bogotá,57685288.22
CLI-01353,Cliente_1353,Pequeña Empresa,54,Bogotá,35591699.98
CLI-01354,Cliente_1354,Consumidor Final,62,Sogamoso,44226076.11
CLI-01355,Cliente_1355,Pequeña Empresa,20,Cali,27701281.91
CLI-01356,Cliente_1356,Consumidor Final,64,Medellín,39357387.53
CLI-01357,Cliente_1357,Gobierno,34,Cali,38733319.89
CLI-01358,Cliente_1358,Pequeña Empresa,45,Bogotá,12324208.49
CLI-01359,Cliente_1359,Pequeña Empresa,56,Tunja,59183301.33
CLI-01360,Cliente_1360,Pequeña Empresa,40,Bogotá,50487733.53
CLI-01361,Cliente_1361,Gobierno,68,Cali,30233656.21
CLI-01362,Cliente_1362,Corporativo,50,Medellín,21772763.11
CLI-01363,Cliente_1363,Consumidor Final,44,Duitama,39170739.37
CLI-01364,Cliente_1364,Consumidor Final,42,Sogamoso,36040372.39
CLI-01365,Cliente_1365,Consumidor Final,43,Sogamoso,39268027.38
CLI-01366,Cliente_1366,Corporativo,57,Sogamoso,37298928.75
CLI-01367,Cliente_1367,Consumidor Final,47,Duitama,41074891.87
CLI-01368,Cliente_1368,Gobierno,40,Sogamoso,52367668.39
CLI-01369,Cliente_1369,Corporativo,62,Medellín,41817238.46
CLI-01370,Cliente_1370,Corporativo,37,Duitama,22404134.01
CLI-01371,Cliente_1371,Gobierno,55,Sogamoso,51350754.23
CLI-01372,Cliente_1372,Corporativo,54,Duitama,54687374.76
CLI-01373,Cliente_1373,Consumidor Final,64,Cali,72824680.81
CLI-01374,Cliente_1374,Pequeña Empresa,28,Medellín,21518071.6
CLI-01375,Cliente_1375,Corporativo,57,Bucaramanga,37914584.16
CLI-01376,Cliente_1376,Consumidor Final,49,Tunja,12000000.0
CLI-01377,Cliente_1377,Pequeña Empresa,63,Sogamoso,41637789.88
CLI-01378,Cliente_1378,Pequeña Empresa,53,Tunja,28421596.42
CLI-01379,Cliente_1379,Pequeña Empresa,51,Duitama,58081349.54
CLI-01380,Cliente_1380,Pequeña Empresa,22,Tunja,25704620.36
CLI-01381,Cliente_1381,Corporativo,22,Medellín,14729803.54
CLI-01382,Cliente_1382,Pequeña Empresa,47,Medellín,29344835.11
CLI-01383,Cliente_1383,Gobierno,63,Bogotá,12000000.0
CLI-01384,Cliente_1384,Pequeña Empresa,34,Sogamoso,44013193.45
CLI-01385,Cliente_1385,Consumidor Final,60,Bogotá,12000000.0
CLI-01386,Cliente_1386,Pequeña Empresa,42,Tunja,35341490.97
CLI-01387,Cliente_1387,Consumidor Final,59,Bucaramanga,12000000.0
CLI-01388,Cliente_1388,Corporativo,30,Bogotá,31156426.35
CLI-01389,Cliente_1389,Gobierno,67,Bogotá,54720537.87
CLI-01390,Cliente_1390,Pequeña Empresa,51,Medellín,39327774.7
CLI-01391,Cliente_1391,Corporativo,55,Bucaramanga,24638076.74
CLI-01392,Cliente_1392,Corporativo,52,Duitama,34625558.13
CLI-01393,Cliente_1393,Corporativo,43,Tunja,35216202.46
CLI-01394,Cliente_1394,Pequeña Empresa,58,Bogotá,40671564.15
CLI-01395,Cliente_1395,Pequeña Empresa,53,Bucaramanga,18597699.64
CLI-01396,Cliente_1396,Consumidor Final,47,Sogamoso,42110807.29
CLI-01397,Cliente_1397,Pequeña Empresa,56,Bucaramanga,12000000.0
CLI-01398,Cliente_1398,Corporativo,26,Tunja,27441385.37
CLI-01399,Cliente_1399,Consumidor Final,23,Bucaramanga,29140713.89
CLI-01400,Cliente_1400,Consumidor Final,56,Bucaramanga,42599921.91
CLI-01401,Cliente_1401,Corporativo,20,Bucaramanga,35271570.23
CLI-01402,Cliente_1402,Corporativo,20,Sogamoso,18133243.35
CLI-01403,Cliente_1403,Corporativo,66,Bogotá,23180082.49
CLI-01404,Cliente_1404,Consumidor Final,39,Tunja,37384160.11
CLI-01405,Cliente_1405,Consumidor Final,38,Sogamoso,34051191.9
CLI-01406,Cliente_1406,Pequeña Empresa,48,Bucaramanga,28050510.68
CLI-01407,Cliente_1407,Consumidor Final,29,Bucaramanga,29229994.53
CLI-01408,Cliente_1408,Consumidor Final,37,Bogotá,43354015.97
CLI-01409,Cliente_1409,Pequeña Empresa,47,Tunja,28787689.13
CLI-01410,Cliente_1410,Consumidor Final,54,Medellín,33942905.07
CLI-01411,Cliente_1411,Corporativo,62,Sogamoso,61039239.06
CLI-01412,Cliente_1412,Corporativo,66,Bogotá,17915808.36
CLI-01413,Cliente_1413,Pequeña Empresa,50,Tunja,12777887.22
CLI-01414,Cliente_1414,Corporativo,46,Sogamoso,44403075.98
CLI-01415,Cliente_1415,Pequeña Empresa,30,Bucaramanga,26856283.26
CLI-01416,Cliente_1416,Gobierno,68,Tunja,31181149.67
CLI-01417,Cliente_1417,Corporativo,68,Tunja,25626123.46
CLI-01418,Cliente_1418,Corporativo,57,Duitama,31882398.31
CLI-01419,Cliente_1419,Pequeña Empresa,24,Tunja,54182457.35
CLI-01420,Cliente_1420,Gobierno,27,Medellín,44625541.5
CLI-01421,Cliente_1421,Pequeña Empresa,53,Tunja,45346682.14
CLI-01422,Cliente_1422,Pequeña Empresa,67,Medellín,18005275.33
CLI-01423,Cliente_1423,Corporativo,31,Bucaramanga,21186155.16
CLI-01424,Cliente_1424,Corporativo,57,Medellín,12000000.0
CLI-01425,Cliente_1425,Gobierno,20,Sogamoso,25287430.15
CLI-01426,Cliente_1426,Gobierno,50,Bucaramanga,46480438.24
CLI-01427,Cliente_1427,Corporativo,23,Bucaramanga,41203358.19
CLI-01428,Cliente_1428,Gobierno,68,Medellín,32341840.84
CLI-01429,Cliente_1429,Consumidor Final,64,Bogotá,34732396.6
CLI-01430,Cliente_1430,Consumidor Final,69,Cali,26733373.49
CLI-01431,Cliente_1431,Pequeña Empresa,24,Tunja,37457106.59
CLI-01432,Cliente_1432,Pequeña Empresa,49,Duitama,44190539.35
CLI-01433,Cliente_1433,Pequeña Empresa,43,Cali,15609358.55
CLI-01434,Cliente_1434,Consumidor Final,22,Tunja,38595772.25
CLI-01435,Cliente_1435,Corporativo,30,Tunja,46189218.45
CLI-01436,Cliente_1436,Corporativo,64,Bucaramanga,30018796.53
CLI-01437,Cliente_1437,Pequeña Empresa,23,Tunja,43408407.35
CLI-01438,Cliente_1438,Consumidor Final,45,Duitama,68775853.33
CLI-01439,Cliente_1439,Corporativo,46,Tunja,33747886.48
CLI-01440,Cliente_1440,Consumidor Final,65,Medellín,39719684.6
CLI-01441,Cliente_1441,Gobierno,62,Cali,26143315.0
CLI-01442,Cliente_1442,Corporativo,46,Medellín,37175013.95
CLI-01443,Cliente_1443,Consumidor Final,61,Duitama,40523259.5
CLI-01444,Cliente_1444,Pequeña Empresa,69,Tunja,37338108.08
CLI-01445,Cliente_1445,Consumidor Final,25,Sogamoso,22763656.16
CLI-01446,Cliente_1446,Corporativo,34,Duitama,37476341.26
CLI-01447,Cliente_1447,Consumidor Final,49,Bucaramanga,52546351.26
CLI-01448,Cliente_1448,Consumidor Final,61,Medellín,40383629.17
CLI-01449,Cliente_1449,Gobierno,56,Medellín,46543846.27
CLI-01450,Cliente_1450,Consumidor Final,56,Bogotá,32155856.36
CLI-01451,Cliente_1451,Pequeña Empresa,61,Tunja,43998802.87
CLI-01452,Cliente_1452,Consumidor Final,56,Bucaramanga,38351214.06
CLI-01453,Cliente_1453,Consumidor Final,54,Sogamoso,23589071.24
CLI-01454,Cliente_1454,Pequeña Empresa,42,Medellín,38822252.06
CLI-01455,Cliente_1455,Corporativo,25,Medellín,23099640.04
CLI-01456,Cliente_1456,Gobierno,23,Bucaramanga,27405436.7
CLI-01457,Cliente_1457,Consumidor Final,37,Duitama,37271939.69
CLI-01458,Cliente_1458,Consumidor Final,28,Duitama,38566931.28
CLI-01459,Cliente_1459,Corporativo,68,Tunja,20729210.42
CLI-01460,Cliente_1460,Consumidor Final,48,Bogotá,47647829.25
CLI-01461,Cliente_1461,Pequeña Empresa,32,Medellín,41864075.34
CLI-01462,Cliente_1462,Consumidor Final,66,Bogotá,26543258.77
CLI-01463,Cliente_1463,Corporativo,36,Duitama,16548982.44
CLI-01464,Cliente_1464,Consumidor Final,64,Duitama,33261145.05
CLI-01465,Cliente_1465,Gobierno,51,Cali,29648675.43
CLI-01466,Cliente_1466,Corporativo,67,Sogamoso,36357685.48
CLI-01467,Cliente_1467,Gobierno,41,Tunja,30642600.07
CLI-01468,Cliente_1468,Pequeña Empresa,23,Cali,12000000.0
CLI-01469,Cliente_1469,Consumidor Final,24,Sogamoso,30339836.74
CLI-01470,Cliente_1470,Consumidor Final,56,Cali,31332570.67
CLI-01471,Cliente_1471,Pequeña Empresa,60,Cali,42603932.3
CLI-01472,Cliente_1472,Consumidor Final,68,Tunja,26621603.9
CLI-01473,Cliente_1473,Consumidor Final,32,Tunja,55144096.08
CLI-01474,Cliente_1474,Pequeña Empresa,53,Bucaramanga,12060313.39
CLI-01475,Cliente_1475,Pequeña Empresa,64,Bogotá,50734009.97
CLI-01476,Cliente_1476,Consumidor Final,41,Bogotá,32308172.35
CLI-01477,Cliente_1477,Consumidor Final,42,Bucaramanga,45315018.47
CLI-01478,Cliente_1478,Consumidor Final,22,Bucaramanga,35957617.81
CLI-01479,Cliente_1479,Consumidor Final,61,Duitama,48674666.43
CLI-01480,Cliente_1480,Pequeña Empresa,53,Sogamoso,30351656.43
CLI-01481,Cliente_1481,Consumidor Final,51,Cali,21816554.9
CLI-01482,Cliente_1482,Corporativo,64,Bucaramanga,52046051.45
CLI-01483,Cliente_1483,Pequeña Empresa,68,Medellín,33638232.25
CLI-01484,Cliente_1484,Corporativo,40,Bogotá,37658701.68
CLI-01485,Cliente_1485,Pequeña Empresa,65,Bucaramanga,49817022.97
CLI-01486,Cliente_1486,Pequeña Empresa,63,Medellín,22616537.09
CLI-01487,Cliente_1487,Pequeña Empresa,40,Medellín,42145890.77
CLI-01488,Cliente_1488,Consumidor Final,63,Medellín,27921262.92
CLI-01489,Cliente_1489,Pequeña Empresa,30,Duitama,33413967.73
CLI-01490,Cliente_1490,Pequeña Empresa,58,Duitama,35867347.58
CLI-01491,Cliente_1491,Corporativo,23,Medellín,16997337.66
CLI-01492,Cliente_1492,Pequeña Empresa,20,Sogamoso,25653955.49
CLI-01493,Cliente_1493,Corporativo,47,Duitama,51212874.71
CLI-01494,Cliente_1494,Corporativo,43,Cali,45634294.26
CLI-01495,Cliente_1495,Consumidor Final,54,Medellín,34248325.07
CLI-01496,Cliente_1496,Consumidor Final,32,Cali,37917481.5
CLI-01497,Cliente_1497,Consumidor Final,66,Cali,31469089.93
CLI-01498,Cliente_1498,Pequeña Empresa,53,Medellín,51279000.63
CLI-01499,Cliente_1499,Pequeña Empresa,30,Bogotá,32595769.07
CLI-01500,Cliente_1500,Consumidor Final,55,Sogamoso,37782105.11
